id,age,educ,union,laborinc,hours,tenure,mnjob,year,black,prof,manager,Sales,clerk,craft,operator,trans,service
855,39,10,0,17606,1960,1.1,642,1987,0,0,0,0,0,0,1,0,0
865,30,10,1,5629,1212,2.3,602,1983,0,0,0,0,0,0,1,0,0
865,31,10,1,26741,1748,3,415,1984,0,0,0,0,0,1,0,0,0
865,32,10,1,38708,2748,4.3000002,415,1985,0,0,0,0,0,1,0,0,0
865,33,10,0,44069,3224,6,415,1986,0,0,0,0,0,1,0,0,0
865,34,10,1,40687,2305,7.3000002,415,1987,0,0,0,0,0,1,0,0,0
874,34,15,0,28313,2314,11,56,1983,0,1,0,0,0,0,0,0,0
874,35,15,0,27526,2502,13,56,1984,0,1,0,0,0,0,0,0,0
874,36,15,0,25558,2450,15,56,1985,0,1,0,0,0,0,0,0,0
874,37,15,0,31934,2490,16,56,1986,0,1,0,0,0,0,0,0,0
874,38,15,0,30810,2530,17,56,1987,0,1,0,0,0,0,0,0,0
913,40,12,1,17068,1380,23,780,1983,0,0,0,0,0,0,0,0,0
913,41,12,1,21800,1904,22,415,1984,0,0,0,0,0,1,0,0,0
913,42,12,1,23234,1914,23,694,1985,0,0,0,0,0,0,1,0,0
913,43,12,1,22445,1943,24.799999,415,1986,0,0,0,0,0,1,0,0,0
913,44,12,1,22007,1944,26,441,1987,0,0,0,0,0,1,0,0,0
924,41,7,1,14013,1952,10,694,1983,0,0,0,0,0,0,1,0,0
924,42,7,1,18089,1800,11,643,1984,0,0,0,0,0,0,1,0,0
924,42,7,1,18545,1880,12,643,1985,0,0,0,0,0,0,1,0,0
924,43,7,1,18790,1840,13,643,1986,0,0,0,0,0,0,1,0,0
924,44,7,0,18096,1912,14,692,1987,0,0,0,0,0,0,1,0,0
925,44,14,0,23092,2502,3.5999999,245,1983,0,0,1,0,0,0,0,0,0
925,45,14,0,18768,1931,5.5,245,1984,0,0,1,0,0,0,0,0,0
925,46,14,0,22305,2510,6,245,1985,0,0,1,0,0,0,0,0,0
925,47,14,0,24635,2440,7,245,1986,0,0,1,0,0,0,0,0,0
925,48,14,0,22887,2260,8,245,1987,0,0,1,0,0,0,0,0,0
931,42,13,0,23795,1824,15,245,1983,0,0,1,0,0,0,0,0,0
931,43,13,0,25987,1992,16,245,1984,0,0,1,0,0,0,0,0,0
931,43,13,0,25296,1920,16,245,1985,0,0,1,0,0,0,0,0,0
931,44,13,0,27807,1960,17,481,1986,0,0,0,0,0,1,0,0,0
931,45,13,0,23768,1960,18.4,481,1987,0,0,0,0,0,1,0,0,0
964,38,15,0,27108,1984,5,326,1983,0,0,0,0,1,0,0,0,0
964,39,15,0,25024,2062,6.3000002,265,1984,0,0,0,1,0,0,0,0,0
964,40,15,0,29740,2060,8,326,1985,0,0,0,0,1,0,0,0,0
964,41,15,0,34672,2120,7.0999999,326,1986,0,0,0,0,1,0,0,0,0
964,42,15,0,28169,1968,10,326,1987,0,0,0,0,1,0,0,0,0
973,35,14,1,21084,2200,5,45,1983,0,1,0,0,0,0,0,0,0
973,36,14,1,22137,2352,6,151,1984,0,1,0,0,0,0,0,0,0
973,37,14,1,25000,2371,7,151,1985,0,1,0,0,0,0,0,0,0
973,38,14,0,25547,2304,5.0999999,151,1986,0,1,0,0,0,0,0,0,0
973,39,14,0,26408,2304,9,151,1987,0,1,0,0,0,0,0,0,0
977,32,12,0,10040,2244,3.5,610,1983,0,0,0,0,0,0,1,0,0
977,32,12,0,11550,2232,4.5999999,610,1984,0,0,0,0,0,0,1,0,0
977,34,12,0,10688,2050,5.6999998,452,1985,0,0,0,0,0,1,0,0,0
977,35,12,0,10766,2024,6.5999999,610,1986,0,0,0,0,0,0,1,0,0
977,35,12,0,9683,1950,7.6999998,610,1987,0,0,0,0,0,0,1,0,0
984,34,12,0,9839,1984,6,381,1983,0,0,0,0,1,0,0,0,0
984,35,12,0,10587,1963,7.5,762,1984,0,0,0,0,0,0,0,0,0
984,36,12,0,9572,1996,9,762,1985,0,0,0,0,0,0,0,0,0
984,37,12,0,10285,1984,10,762,1986,0,0,0,0,0,0,0,0,0
984,38,12,0,10869,1968,10.5,762,1987,0,0,0,0,0,0,0,0,0
1025,25,12,0,19076,2620,5,173,1983,0,1,0,0,0,0,0,0,0
1025,26,12,0,28874,3198,6,173,1984,0,1,0,0,0,0,0,0,0
1025,27,12,0,33457,2940,7.0999999,452,1985,0,0,0,0,0,1,0,0,0
1025,28,12,0,22729,3563,0,545,1986,0,0,0,0,0,1,0,0,0
1025,29,12,0,14085,1697,0,545,1987,0,0,0,0,0,1,0,0,0
1031,37,13,0,12769,2353,12,422,1983,0,0,0,0,0,1,0,0,0
1031,38,13,0,13013,2245,.2,645,1984,0,0,0,0,0,0,1,0,0
1031,39,13,0,18503,2667,.30000001,645,1985,0,0,0,0,0,0,1,0,0
1031,40,13,0,17596,2619,2,645,1986,0,0,0,0,0,0,1,0,0
1031,41,13,0,12711,1944,.40000001,645,1987,0,0,0,0,0,0,1,0,0
1041,25,10,0,15964,1872,9,510,1983,0,0,0,0,0,1,0,0,0
1041,26,10,0,17517,2040,.30000001,410,1984,0,0,0,0,0,1,0,0,0
1041,27,10,0,19517,2040,.30000001,510,1985,0,0,0,0,0,1,0,0,0
1041,27,10,0,17792,2040,1.2,510,1986,0,0,0,0,0,1,0,0,0
1041,29,10,0,19366,2340,13.1,510,1987,0,0,0,0,0,1,0,0,0
1045,23,15,0,14558,1322,.89999998,45,1983,0,1,0,0,0,0,0,0,0
1045,24,15,0,21174,2223,1.9,45,1984,0,1,0,0,0,0,0,0,0
1045,25,15,0,26394,1952,3.0999999,45,1985,0,1,0,0,0,0,0,0,0
1045,25,15,0,25547,2362,4,45,1986,0,1,0,0,0,0,0,0,0
1045,27,15,0,29489,2470,5,45,1987,0,1,0,0,0,0,0,0,0
1053,24,14,1,22088,2450,1.3,514,1983,0,0,0,0,0,1,0,0,0
1053,25,14,1,24495,2527,2.7,571,1984,0,0,0,0,0,1,0,0,0
1053,27,14,1,37175,3539,4,514,1985,0,0,0,0,0,1,0,0,0
1053,28,14,1,36212,2739,5,514,1986,0,0,0,0,0,1,0,0,0
1053,28,14,1,42704,2618,5,514,1987,0,0,0,0,0,1,0,0,0
1063,49,15,0,29819,2010,20,45,1983,0,1,0,0,0,0,0,0,0
1063,50,15,0,26949,1896,21,45,1984,0,1,0,0,0,0,0,0,0
1063,51,15,0,30552,2120,.30000001,282,1985,0,0,0,1,0,0,0,0,0
1063,52,15,0,36496,2184,1.2,282,1986,0,0,0,1,0,0,0,0,0
1063,53,15,0,36972,2560,2.3,282,1987,0,0,0,1,0,0,0,0,0
1072,32,16,0,35141,1944,10,5,1983,0,1,0,0,0,0,0,0,0
1072,33,16,0,34649,2052,11,10,1984,0,1,0,0,0,0,0,0,0
1072,34,16,0,35316,2000,12,10,1985,0,1,0,0,0,0,0,0,0
1072,35,16,0,37409,1962,12.5,4,1986,0,1,0,0,0,0,0,0,0
1072,36,16,0,38732,1904,13,4,1987,0,1,0,0,0,0,0,0,0
1080,48,14,1,44177,1962,1.2,705,1983,0,0,0,0,0,0,0,1,0
1080,48,14,1,22618,2004,2.2,705,1984,0,0,0,0,0,0,0,1,0
1080,50,14,1,23211,1964,3,705,1985,0,0,0,0,0,0,0,1,0
1080,51,14,1,22810,1992,4.3000002,705,1986,0,0,0,0,0,0,0,1,0
1080,52,14,1,22623,1996,.30000001,705,1987,0,0,0,0,0,0,0,1,0
1087,46,16,0,60241,2772,15,245,1983,0,0,1,0,0,0,0,0,0
1087,47,16,0,57748,2695,16.5,195,1984,0,1,0,0,0,0,0,0,0
1087,48,16,0,69703,2475,0,245,1985,0,0,1,0,0,0,0,0,0
1087,49,16,0,45367,2723,18,245,1986,0,0,1,0,0,0,0,0,0
1087,50,16,0,74824,2777,19.6,245,1987,0,0,1,0,0,0,0,0,0
1089,43,15,0,25100,2322,15,235,1983,0,0,1,0,0,0,0,0,0
1089,44,15,0,27430,1850,16,240,1984,0,0,1,0,0,0,0,0,0
1089,45,15,0,28270,1936,0,174,1985,0,1,0,0,0,0,0,0,0
1089,46,15,0,9124,2550,0,174,1986,0,1,0,0,0,0,0,0,0
1089,47,15,0,17606,2652,0,174,1987,0,1,0,0,0,0,0,0,0
1105,33,16,0,67269,2460,5.5,31,1983,0,1,0,0,0,0,0,0,0
1105,34,16,0,148701,2395,7,31,1984,0,1,0,0,0,0,0,0,0
1105,35,16,0,139405,2127,0,31,1985,0,1,0,0,0,0,0,0,0
1105,36,16,0,159672,2907,0,31,1986,0,1,0,0,0,0,0,0,0
1105,37,16,0,206426,2765,0,31,1987,0,1,0,0,0,0,0,0,0
1106,36,15,0,42169,2673,12,245,1983,0,0,1,0,0,0,0,0,0
1106,38,15,0,36574,2450,14,231,1984,0,0,1,0,0,0,0,0,0
1106,39,15,0,52045,2662,15.3,231,1985,0,0,1,0,0,0,0,0,0
1106,40,15,0,47445,2695,16,245,1986,0,0,1,0,0,0,0,0,0
1106,40,15,0,44014,2450,17,245,1987,0,0,1,0,0,0,0,0,0
1110,42,7,0,10178,1404,24,690,1983,0,0,0,0,0,0,1,0,0
1110,43,7,0,10300,1919,25,753,1984,0,0,0,0,0,0,0,0,0
1110,44,7,0,9387,2120,.2,690,1985,0,0,0,0,0,0,1,0,0
1110,45,7,0,9124,2210,.40000001,751,1986,0,0,0,0,0,0,0,0,0
1110,46,7,0,9243,2080,1.4,780,1987,0,0,0,0,0,0,0,0,0
1117,50,14,0,48695,2178,3.5,282,1983,0,0,0,1,0,0,0,0,0
1117,51,14,0,50141,2350,4.0999999,281,1984,0,0,0,1,0,0,0,0,0
1117,52,14,0,53586,2436,5.3000002,282,1985,0,0,0,1,0,0,0,0,0
1117,53,14,0,53396,3034,8.1999998,280,1986,0,0,0,1,0,0,0,0,0
1117,54,14,0,57097,3045,11.3,282,1987,0,0,0,1,0,0,0,0,0
1123,26,13,0,26606,2020,8,522,1983,0,0,0,0,0,1,0,0,0
1123,27,13,0,19249,2013,10,522,1984,0,0,0,0,0,1,0,0,0
1123,28,13,0,23327,2160,11,522,1985,0,0,0,0,0,1,0,0,0
1123,29,13,0,25547,2088,12,522,1986,0,0,0,0,0,1,0,0,0
1123,30,13,0,31690,2827,13,522,1987,0,0,0,0,0,1,0,0,0
1130,33,14,0,29572,2827,0,245,1983,0,0,1,0,0,0,0,0,0
1130,34,14,0,13731,3532,0,245,1984,0,0,1,0,0,0,0,0,0
1130,35,14,0,16097,2688,0,245,1985,0,0,1,0,0,0,0,0,0
1130,36,14,0,13977,2759,0,245,1986,0,0,1,0,0,0,0,0,0
1130,37,14,0,16505,2500,0,245,1987,0,0,1,0,0,0,0,0,0
1154,29,14,1,30321,1880,10,714,1983,0,0,0,0,0,0,0,1,0
1154,30,14,1,31761,1872,12,932,1984,0,0,0,0,0,0,0,0,1
1154,31,14,0,29740,1844,12,932,1985,0,0,0,0,0,0,0,0,1
1154,32,14,1,33139,1758,13,932,1986,0,0,0,0,0,0,0,0,1
1154,33,14,1,32130,1560,15,932,1987,0,0,0,0,0,0,0,0,1
1188,44,14,0,40161,1856,24,245,1983,0,0,1,0,0,0,0,0,0
1188,45,14,0,38980,1864,25.5,245,1984,0,0,1,0,0,0,0,0,0
1188,46,14,0,43216,1856,26,245,1985,0,0,1,0,0,0,0,0,0
1188,47,14,0,54745,1856,27,245,1986,0,0,1,0,0,0,0,0,0
1188,48,14,0,56338,1880,28,245,1987,0,0,1,0,0,0,0,0,0
1190,36,16,0,32711,2500,9,140,1983,0,1,0,0,0,0,0,0,0
1190,37,16,0,35130,2410,11,44,1984,0,1,0,0,0,0,0,0,0
1190,39,16,0,36152,2502,12,103,1985,0,1,0,0,0,0,0,0,0
1190,40,16,0,41820,2963,12,52,1986,0,1,0,0,0,0,0,0,0
1190,41,16,0,45775,3360,13,103,1987,0,1,0,0,0,0,0,0,0
1194,30,14,0,23092,2064,4,471,1983,0,0,0,0,0,1,0,0,0
1194,31,14,0,22137,2064,.1,245,1984,0,0,1,0,0,0,0,0,0
1194,32,14,0,21375,2032,0,471,1985,0,0,0,0,0,1,0,0,0
1194,33,14,0,16423,1984,0,245,1986,0,0,1,0,0,0,0,0,0
1194,34,14,0,33451,3347,0,245,1987,0,0,1,0,0,0,0,0,0
1214,34,12,1,21084,1680,4,331,1983,0,0,0,0,1,0,0,0,0
1214,35,12,1,21752,1696,5,331,1984,0,0,0,0,1,0,0,0,0
1214,36,12,1,29740,1920,6,331,1985,0,0,0,0,1,0,0,0,0
1214,37,12,1,22810,1960,8,331,1986,0,0,0,0,1,0,0,0,0
1214,38,12,1,23614,2010,8,331,1987,0,0,0,0,1,0,0,0,0
1219,45,15,0,29518,1970,17,151,1983,0,1,0,0,0,0,0,0,0
1219,46,15,0,28393,2100,18,150,1984,0,1,0,0,0,0,0,0,0
1219,47,15,0,27881,1898,11.5,222,1985,0,0,1,0,0,0,0,0,0
1219,48,15,0,30566,2431,20,215,1986,0,0,1,0,0,0,0,0,0
1219,49,15,0,29577,1957,21,85,1987,0,1,0,0,0,0,0,0,0
1236,31,14,0,28614,2969,9,452,1983,0,0,0,0,0,1,0,0,0
1236,32,14,0,29596,2988,9.6000004,215,1984,0,0,1,0,0,0,0,0,0
1236,33,14,0,27881,2856,11,215,1985,0,0,1,0,0,0,0,0,0
1236,34,14,0,28513,3220,11.6,215,1986,0,0,1,0,0,0,0,0,0
1236,35,14,0,37852,3052,13,215,1987,0,0,1,0,0,0,0,0,0
1240,27,15,0,15000,2209,4.6999998,301,1983,0,0,0,0,1,0,0,0,0
1240,28,15,0,15399,2484,5,202,1984,0,0,1,0,0,0,0,0,0
1240,29,15,0,19342,2600,7,202,1985,0,0,1,0,0,0,0,0,0
1240,30,15,0,20894,2632,7.5999999,202,1986,0,0,1,0,0,0,0,0,0
1240,31,15,0,23063,2724,8.5,202,1987,0,0,1,0,0,0,0,0,0
1266,39,14,1,32085,1912,16,561,1983,0,0,0,0,0,1,0,0,0
1266,40,14,1,36574,2033,17,561,1984,0,0,0,0,0,1,0,0,0
1266,41,14,1,39963,2416,19,680,1985,0,0,0,0,0,0,1,0,0
1266,42,14,1,38321,1966,19,481,1986,0,0,0,0,0,1,0,0,0
1266,43,14,1,33451,2202,20.200001,481,1987,0,0,0,0,0,1,0,0,0
1281,50,10,1,18292,1750,27,602,1983,0,0,0,0,0,0,1,0,0
1281,51,10,1,24155,1945,28,602,1984,0,0,0,0,0,0,1,0,0
1281,52,10,1,27456,2126,29.5,602,1985,0,0,0,0,0,0,1,0,0
1281,53,10,1,26178,1820,30,602,1986,0,0,0,0,0,0,1,0,0
1281,54,10,1,30261,2488,31.200001,602,1987,0,0,0,0,0,0,1,0,0
1285,45,16,0,127510,2933,10,245,1983,0,0,1,0,0,0,0,0,0
1285,46,16,0,134745,2500,10,245,1984,0,0,1,0,0,0,0,0,0
1285,47,16,0,162639,3000,12,245,1985,0,0,1,0,0,0,0,0,0
1285,48,16,0,191606,3060,13,245,1986,0,0,1,0,0,0,0,0,0
1285,49,16,0,212148,2695,13.7,245,1987,0,0,1,0,0,0,0,0,0
1292,27,14,0,29520,2650,3,245,1983,0,0,1,0,0,0,0,0,0
1292,28,14,0,32774,2544,4.0999999,245,1984,0,0,1,0,0,0,0,0,0
1292,29,14,0,29345,2680,1,265,1985,0,0,0,1,0,0,0,0,0
1292,30,14,0,22883,2365,.40000001,265,1986,0,0,0,1,0,0,0,0,0
1292,31,14,0,30810,2445,.5,265,1987,0,0,0,1,0,0,0,0,0
1316,29,15,1,35141,2706,6,144,1983,0,1,0,0,0,0,0,0,0
1316,30,15,1,23003,1970,7.5999999,142,1984,0,1,0,0,0,0,0,0,0
1316,31,15,1,29798,2343,8,144,1985,0,1,0,0,0,0,0,0,0
1316,32,15,1,47901,2004,11.2,142,1986,0,1,0,0,0,0,0,0,0
1316,33,15,1,32991,2730,0,142,1987,0,1,0,0,0,0,0,0,0
1317,31,14,1,31627,2115,14,631,1983,0,0,0,0,0,0,1,0,0
1317,32,14,1,30799,2160,14,631,1984,0,0,0,0,0,0,1,0,0
1317,33,14,1,27881,2205,15.1,231,1985,0,0,1,0,0,0,0,0,0
1317,34,14,0,30109,2025,16.200001,631,1986,0,0,0,0,0,0,1,0,0
1317,35,14,1,29049,2080,18.200001,631,1987,0,0,0,0,0,0,1,0,0
1325,40,13,1,31419,2595,20,999,1983,0,0,0,0,0,0,0,0,0
1325,41,13,1,35476,2303,20,433,1984,0,0,0,0,0,1,0,0,0
1325,42,13,1,23197,1920,22,433,1985,0,0,0,0,0,1,0,0,0
1325,43,13,1,30303,2168,24,433,1986,0,0,0,0,0,1,0,0,0
1325,44,13,1,34542,2440,24,433,1987,0,0,0,0,0,1,0,0,0
1327,19,12,0,20361,3300,2.5,762,1983,0,0,0,0,0,0,0,0,0
1327,20,12,0,25987,2244,4,231,1984,0,0,1,0,0,0,0,0,0
1327,21,12,0,17658,2244,5.5,245,1985,0,0,1,0,0,0,0,0,0
1327,22,12,0,16423,2288,5,762,1986,0,0,0,0,0,0,0,0,0
1327,23,12,0,19366,2488,5.8000002,231,1987,0,0,1,0,0,0,0,0,0
1344,45,14,0,10071,2880,0,245,1983,0,0,1,0,0,0,0,0,0
1344,46,14,0,14682,3000,0,245,1984,0,0,1,0,0,0,0,0,0
1344,47,14,0,16910,3000,0,245,1985,0,0,1,0,0,0,0,0,0
1344,48,14,0,26451,3000,0,245,1986,0,0,1,0,0,0,0,0,0
1344,49,14,0,18828,2940,0,245,1987,0,0,1,0,0,0,0,0,0
1349,24,14,0,10919,1750,0,415,1983,0,0,0,0,0,1,0,0,0
1349,25,14,0,8038,1701,0,245,1984,0,0,1,0,0,0,0,0,0
1349,26,14,0,7833,1856,0,415,1985,0,0,0,0,0,1,0,0,0
1349,27,14,0,12382,2142,0,245,1986,0,0,1,0,0,0,0,0,0
1349,28,14,0,12165,2640,0,245,1987,0,0,1,0,0,0,0,0,0
1363,24,14,1,23319,2152,1.8,680,1983,0,0,0,0,0,0,1,0,0
1363,25,14,1,19442,1762,3,680,1984,0,0,0,0,0,0,1,0,0
1363,27,14,1,23335,2090,4,550,1985,0,0,0,0,0,1,0,0,0
1363,27,14,1,21647,2092,5,680,1986,0,0,0,0,0,0,1,0,0
1363,29,14,1,24489,2080,6,630,1987,0,0,0,0,0,0,1,0,0
1372,48,12,0,30832,2155,17,1,1983,0,1,0,0,0,0,0,0,0
1372,49,12,0,32427,2205,18,1,1984,0,1,0,0,0,0,0,0,0
1372,50,12,0,29929,1880,20.299999,1,1985,0,1,0,0,0,0,0,0,0
1372,51,12,0,27560,2160,20,216,1986,0,0,1,0,0,0,0,0,0
1372,52,12,0,30327,2160,21,1,1987,0,1,0,0,0,0,0,0,0
1375,39,13,1,21084,1696,19,561,1983,0,0,0,0,0,1,0,0,0
1375,40,13,1,21174,1920,20.4,561,1984,0,0,0,0,0,1,0,0,0
1375,42,13,1,23141,1912,21,561,1985,0,0,0,0,0,1,0,0,0
1375,42,13,1,23358,1920,22,561,1986,0,0,0,0,0,1,0,0,0
1375,43,13,1,22535,1917,23,561,1987,0,0,0,0,0,1,0,0,0
1392,39,14,0,32254,3174,0,245,1983,0,0,1,0,0,0,0,0,0
1392,40,14,0,25987,2450,12.8,265,1984,0,0,0,1,0,0,0,0,0
1392,42,14,0,27881,2580,0,265,1985,0,0,0,1,0,0,0,0,0
1392,42,14,0,33166,2756,0,265,1986,0,0,0,1,0,0,0,0,0
1392,43,14,0,33451,2600,0,265,1987,0,0,0,1,0,0,0,0,0
1457,40,12,0,32129,2410,22,245,1983,0,0,1,0,0,0,0,0,0
1457,41,12,0,42348,2405,23,245,1984,0,0,1,0,0,0,0,0,0
1457,42,12,0,45353,2352,25,323,1985,0,0,0,0,1,0,0,0,0
1457,43,12,0,40146,2450,25,13,1986,0,1,0,0,0,0,0,0,0
1457,44,12,0,35329,2440,26,13,1987,0,1,0,0,0,0,0,0,0
1468,45,14,0,50201,2933,1.5,245,1983,0,0,1,0,0,0,0,0,0
1468,46,14,0,48123,2564,0,280,1984,0,0,0,1,0,0,0,0,0
1468,47,14,0,41822,2445,3.7,233,1985,0,0,1,0,0,0,0,0,0
1468,48,14,0,45620,2440,30,282,1986,0,0,0,1,0,0,0,0,0
1468,49,14,0,48415,2306,31,22,1987,0,1,0,0,0,0,0,0,0
1474,32,12,0,8789,1934,0,415,1983,0,0,0,0,0,1,0,0,0
1474,33,12,0,10875,2278,0,415,1984,0,0,0,0,0,1,0,0,0
1474,34,12,0,7918,2040,.30000001,751,1985,0,0,0,0,0,0,0,0,0
1474,35,12,0,10547,3120,0,415,1986,0,0,0,0,0,1,0,0,0
1474,36,12,0,10150,3060,0,415,1987,0,0,0,0,0,1,0,0,0
1485,47,14,0,30924,1944,20,153,1983,0,1,0,0,0,0,0,0,0
1485,48,14,0,29836,1880,22.1,153,1984,0,1,0,0,0,0,0,0,0
1485,49,14,0,30829,1880,23,153,1985,0,1,0,0,0,0,0,0,0
1485,50,14,0,32338,1850,24,153,1986,0,1,0,0,0,0,0,0,0
1485,51,14,0,33257,1920,25,153,1987,0,1,0,0,0,0,0,0,0
1504,26,14,0,23092,2040,7,282,1983,0,0,0,1,0,0,0,0,0
1504,27,14,0,23580,2100,8,281,1984,0,0,0,1,0,0,0,0,0
1504,28,14,0,26952,2100,9,281,1985,0,0,0,1,0,0,0,0,0
1504,29,14,0,27007,2232,10,282,1986,0,0,0,1,0,0,0,0,0
1504,30,14,0,27289,2187,11.3,282,1987,0,0,0,1,0,0,0,0,0
1509,39,14,0,22289,2036,0,801,1983,0,0,0,0,0,0,0,0,0
1509,40,14,0,13508,2070,0,801,1984,0,0,0,0,0,0,0,0,0
1509,41,14,0,19473,1905,0,801,1985,0,0,0,0,0,0,0,0,0
1509,42,14,0,5552,2170,0,801,1986,0,0,0,0,0,0,0,0,0
1509,43,14,0,22997,2250,0,801,1987,0,0,0,0,0,0,0,0,0
1515,32,15,0,28112,2121,5,231,1983,0,0,1,0,0,0,0,0,0
1515,33,15,0,28874,2295,.30000001,282,1984,0,0,0,1,0,0,0,0,0
1515,34,15,0,43680,2550,1.5,282,1985,0,0,0,1,0,0,0,0,0
1515,36,15,0,62044,2460,3.3,282,1986,0,0,0,1,0,0,0,0,0
1515,36,15,0,69542,2400,3.3,282,1987,0,0,0,1,0,0,0,0,0
1534,38,10,1,37891,2076,2,481,1983,0,0,0,0,0,1,0,0,0
1534,39,10,1,40467,2286,3,461,1984,0,0,0,0,0,1,0,0,0
1534,40,10,1,37336,2244,4.3000002,481,1985,0,0,0,0,0,1,0,0,0
1534,41,10,1,39777,2625,5.3000002,461,1986,0,0,0,0,0,1,0,0,0
1534,42,10,1,38736,2536,6.3000002,461,1987,0,0,0,0,0,1,0,0,0
1544,21,10,0,10450,2580,3,245,1983,0,0,1,0,0,0,0,0,0
1544,22,10,0,8670,2879,4.5,245,1984,0,0,1,0,0,0,0,0,0
1544,24,10,0,11849,2650,6,230,1985,0,0,1,0,0,0,0,0,0
1544,24,10,0,11861,3136,7,912,1986,0,0,0,0,0,0,0,0,1
1544,25,10,0,13732,2945,7.5,912,1987,0,0,0,0,0,0,0,0,1
1545,42,7,0,14357,2160,3,903,1983,0,0,0,0,0,0,0,0,1
1545,44,7,0,25024,2041,4.6999998,522,1984,0,0,0,0,0,1,0,0,0
1545,45,7,0,14870,2008,6,430,1985,0,0,0,0,0,1,0,0,0
1545,46,7,0,14599,1936,7,903,1986,0,0,0,0,0,0,0,0,1
1545,47,7,0,15405,1912,8,903,1987,0,0,0,0,0,0,0,0,1
1555,36,14,0,19076,2500,2,230,1983,0,0,1,0,0,0,0,0,0
1555,37,14,0,26949,1960,4,372,1984,0,0,0,0,1,0,0,0,0
1555,38,14,0,24164,2120,5,223,1985,0,0,1,0,0,0,0,0,0
1555,39,14,0,23723,2880,6,223,1986,0,0,1,0,0,0,0,0,0
1555,40,14,0,23768,2920,7,223,1987,0,0,1,0,0,0,0,0,0
1556,27,15,0,23594,3150,4,245,1983,0,0,1,0,0,0,0,0,0
1556,28,15,0,23099,2500,4,245,1984,0,0,1,0,0,0,0,0,0
1556,29,15,0,25093,3050,5.5999999,245,1985,0,0,1,0,0,0,0,0,0
1556,30,15,0,29380,2750,5.4000001,231,1986,0,0,1,0,0,0,0,0,0
1556,31,15,0,29930,3028,8,245,1987,0,0,1,0,0,0,0,0,0
1569,37,15,0,30622,3000,5,245,1983,0,0,1,0,0,0,0,0,0
1569,38,15,0,30510,3060,6,245,1984,0,0,1,0,0,0,0,0,0
1569,39,15,0,38104,3185,9,630,1985,0,0,0,0,0,0,1,0,0
1569,40,15,0,50182,2820,0,245,1986,0,0,1,0,0,0,0,0,0
1569,41,15,0,39613,3409,0,245,1987,0,0,1,0,0,0,0,0,0
1570,40,15,0,26104,1952,4,172,1983,0,1,0,0,0,0,0,0,0
1570,41,15,0,26949,1961,6.1999998,3,1984,0,1,0,0,0,0,0,0,0
1570,42,15,0,26952,1900,7,3,1985,0,1,0,0,0,0,0,0,0
1570,43,15,1,29197,2040,8,3,1986,0,1,0,0,0,0,0,0,0
1570,44,15,0,26408,1112,9.1000004,3,1987,0,1,0,0,0,0,0,0,0
1578,34,14,1,21084,2135,10,415,1983,0,0,0,0,0,1,0,0,0
1578,35,14,0,24062,2196,.2,471,1984,0,0,0,0,0,1,0,0,0
1578,37,14,0,19517,2080,1.5,471,1985,0,0,0,0,0,1,0,0,0
1578,38,14,0,18248,2040,.2,471,1986,0,0,0,0,0,1,0,0,0
1578,39,14,0,21127,2133,1.1,471,1987,0,0,0,0,0,1,0,0,0
1579,48,15,0,140562,1908,0,245,1983,0,0,1,0,0,0,0,0,0
1579,49,15,0,134745,1908,0,245,1984,0,0,1,0,0,0,0,0,0
1579,50,15,0,185874,2300,0,245,1985,0,0,1,0,0,0,0,0,0
1579,51,15,0,273723,1600,0,245,1986,0,0,1,0,0,0,0,0,0
1579,52,15,0,352113,1840,0,245,1987,0,0,1,0,0,0,0,0,0
1589,48,15,0,60241,2700,23,233,1983,0,0,1,0,0,0,0,0,0
1589,49,15,0,67372,2352,24,245,1984,0,0,1,0,0,0,0,0,0
1589,50,15,0,74349,2450,25,245,1985,0,0,1,0,0,0,0,0,0
1589,51,15,0,75730,2205,26.799999,245,1986,0,0,1,0,0,0,0,0,0
1589,52,15,0,92430,2500,27.799999,245,1987,0,0,1,0,0,0,0,0,0
1600,25,10,0,9036,1442,9,415,1983,0,0,0,0,0,1,0,0,0
1600,26,10,0,12031,1900,0,245,1984,0,0,1,0,0,0,0,0,0
1600,27,10,0,5514,1865,0,415,1985,0,0,0,0,0,1,0,0,0
1600,28,10,0,9580,1200,12.2,415,1986,0,0,0,0,0,1,0,0,0
1600,29,10,0,17606,2040,0,415,1987,0,0,0,0,0,1,0,0,0
1601,25,15,1,14960,1701,1.5,45,1983,0,1,0,0,0,0,0,0,0
1601,26,15,1,18287,1809,3,45,1984,0,1,0,0,0,0,0,0,0
1601,27,15,1,18587,1775,3.5999999,45,1985,0,1,0,0,0,0,0,0,0
1601,28,15,0,20985,1659,4.9000001,45,1986,0,1,0,0,0,0,0,0,0
1601,29,15,1,21215,1657,6,45,1987,0,1,0,0,0,0,0,0,0
1614,50,12,1,12833,2040,6,753,1983,0,0,0,0,0,0,0,0,0
1614,51,12,1,13288,1975,8,753,1984,0,0,0,0,0,0,0,0,0
1614,52,12,1,13832,2029,9,753,1985,0,0,0,0,0,0,0,0,0
1614,53,12,1,14297,1968,9.1000004,753,1986,0,0,0,0,0,0,0,0,0
1614,54,12,1,14342,1960,10,753,1987,0,0,0,0,0,0,0,0,0
1616,39,15,0,36145,2450,0,271,1983,0,0,0,1,0,0,0,0,0
